transaction_id,date,department,category,vendor,region,transaction_type,amount,payment_method,description
TXN121558,2025-07-15,Sales,Software,WorkFlowPro,East,Expense,9734.91,Bank Transfer,Software transaction for Sales
TXN121559,2025-07-15,Customer Support,Training,SkillWorks,North,Expense,6716.85,Direct Debit,Training transaction for Customer Support
TXN121560,2025-07-15,Marketing,Software,SoftCore,East,Expense,8859.81,Debit Card,Software transaction for Marketing
TXN121561,2025-07-15,Operations,Service Revenue,Customer_A,North,Revenue,29826.13,Bank Transfer,Service Revenue transaction for Operations
TXN121562,2025-07-15,Marketing,Events,EventWorks,West,Expense,6657.39,UPI,Events transaction for Marketing
TXN121563,2025-07-15,Marketing,Content,MediaCraft,East,Expense,3165.93,Credit Card,Content transaction for Marketing
TXN121564,2025-07-15,Sales,Subscription,Customer_B,East,Revenue,16274.11,Debit Card,Subscription transaction for Sales
TXN121565,2025-07-15,Customer Support,Subscription,Customer_D,North,Revenue,10628.04,UPI,Subscription transaction for Customer Support
TXN121566,2025-07-15,HR,Software,CloudSuite,South,Expense,2313.74,Direct Debit,Software transaction for HR
TXN121567,2025-07-15,Sales,Service Revenue,Customer_E,West,Revenue,24512.68,Debit Card,Service Revenue transaction for Sales
TXN121568,2025-07-15,Marketing,Software,DataDesk,West,Expense,7627.21,UPI,Software transaction for Marketing
TXN121569,2025-07-15,Marketing,Product Sales,Customer_A,West,Revenue,13387.22,Direct Debit,Product Sales transaction for Marketing
TXN121570,2025-07-15,Operations,Maintenance,FixPro,West,Expense,20513.52,Bank Transfer,Maintenance transaction for Operations
TXN121571,2025-07-15,Sales,Software,CloudSuite,East,Expense,8948.01,Credit Card,Software transaction for Sales
TXN121572,2025-07-15,HR,Training,SkillWorks,North,Expense,4795.25,Bank Transfer,Training transaction for HR
TXN121573,2025-07-15,Finance,Professional Services,AdvisoryHub,West,Expense,9907.77,UPI,Professional Services transaction for Finance
TXN121574,2025-07-15,HR,Recruitment,HireFast,North,Expense,7338.9,UPI,Recruitment transaction for HR
TXN121575,2025-07-15,IT,Cybersecurity,CyberGuard,East,Expense,6766.38,UPI,Cybersecurity transaction for IT
TXN121576,2025-07-15,Customer Support,Subscription,Customer_C,West,Revenue,56802.2,Bank Transfer,Subscription transaction for Customer Support
TXN121577,2025-07-15,Sales,Client Entertainment,EventWorks,West,Expense,7509.14,Debit Card,Client Entertainment transaction for Sales
TXN121578,2025-07-15,Marketing,Content,ContentLab,West,Expense,14205.47,UPI,Content transaction for Marketing
TXN121579,2025-07-15,Finance,Audit,AuditPartners,South,Expense,7233.97,Credit Card,Audit transaction for Finance
TXN121580,2025-07-15,HR,Software,CloudSuite,East,Expense,9321.28,Bank Transfer,Software transaction for HR
TXN121581,2025-07-15,Operations,Product Sales,Customer_D,South,Revenue,33180.53,Debit Card,Product Sales transaction for Operations
TXN121582,2025-07-15,Marketing,Product Sales,Customer_C,North,Revenue,5872.8,Credit Card,Product Sales transaction for Marketing
TXN121583,2025-07-15,Sales,Commissions,SalesPartners,West,Expense,7172.64,Direct Debit,Commissions transaction for Sales
TXN121584,2025-07-15,HR,Product Sales,Customer_D,North,Revenue,21120.22,Bank Transfer,Product Sales transaction for HR
TXN121585,2025-07-15,Customer Support,Outsourcing,ServiceDesk,East,Expense,13615.77,Debit Card,Outsourcing transaction for Customer Support
TXN121586,2025-07-15,IT,Software,SoftCore,South,Expense,5995.8,Credit Card,Software transaction for IT
TXN121587,2025-07-15,Customer Support,Software,CloudSuite,North,Expense,22070.43,Bank Transfer,Software transaction for Customer Support
TXN121588,2025-07-15,Marketing,Content,MediaCraft,North,Expense,7141.64,Bank Transfer,Content transaction for Marketing
TXN121589,2025-07-15,IT,Service Revenue,Customer_B,South,Revenue,39701.34,UPI,Service Revenue transaction for IT
TXN121590,2025-07-15,Customer Support,Transaction Fees,Customer_C,East,Revenue,26113.28,Bank Transfer,Transaction Fees transaction for Customer Support
TXN121591,2025-07-15,Operations,Service Revenue,Customer_A,North,Revenue,10317.26,Credit Card,Service Revenue transaction for Operations
TXN121592,2025-07-15,Customer Support,Software,CloudSuite,East,Expense,22920.87,Credit Card,Software transaction for Customer Support
TXN121593,2025-07-15,Sales,Software,SoftCore,West,Expense,11232.57,Bank Transfer,Software transaction for Sales
TXN121594,2025-07-15,Marketing,Advertising,SearchPro,North,Expense,12645.94,Debit Card,Advertising transaction for Marketing
TXN121595,2025-07-15,Customer Support,Training,LearnPro,North,Expense,1592.8,UPI,Training transaction for Customer Support
TXN121596,2025-07-15,Operations,Product Sales,Customer_C,North,Revenue,16692.34,Bank Transfer,Product Sales transaction for Operations
TXN121597,2025-07-15,Operations,Maintenance,MaintainX,West,Expense,17722.76,Credit Card,Maintenance transaction for Operations
TXN121598,2025-07-15,Customer Support,Outsourcing,SupportWorks,South,Expense,22051.69,Credit Card,Outsourcing transaction for Customer Support
TXN121599,2025-07-15,Marketing,Transaction Fees,Customer_A,West,Revenue,10726.6,UPI,Transaction Fees transaction for Marketing
TXN121600,2025-07-15,Sales,Commissions,SalesPartners,West,Expense,16876.1,Debit Card,Commissions transaction for Sales
TXN121601,2025-07-15,Sales,Commissions,SalesPartners,East,Expense,7107.46,Bank Transfer,Commissions transaction for Sales
TXN121602,2025-07-15,Operations,Service Revenue,Customer_A,West,Revenue,35655.2,Credit Card,Service Revenue transaction for Operations
TXN121603,2025-07-15,Finance,Software,SoftCore,South,Expense,4260.75,Credit Card,Software transaction for Finance
TXN121604,2025-07-15,Sales,Software,CloudSuite,North,Expense,5144.05,Direct Debit,Software transaction for Sales
TXN121605,2025-07-15,Finance,Professional Services,AdvisoryHub,East,Expense,7023.76,UPI,Professional Services transaction for Finance
TXN121606,2025-07-15,Operations,Maintenance,MaintainX,South,Expense,31377.3,Debit Card,Maintenance transaction for Operations
TXN121607,2025-07-15,Operations,Logistics,ShipNow,South,Expense,16492.65,Bank Transfer,Logistics transaction for Operations
TXN121608,2025-07-15,Sales,Client Entertainment,EventWorks,South,Expense,4001.45,Debit Card,Client Entertainment transaction for Sales
TXN121609,2025-07-15,Marketing,Service Revenue,Customer_B,West,Revenue,26885.42,Bank Transfer,Service Revenue transaction for Marketing
TXN121610,2025-07-15,Customer Support,Service Revenue,Customer_A,South,Revenue,28891.65,Bank Transfer,Service Revenue transaction for Customer Support
TXN121611,2025-07-15,Finance,Software,SoftCore,West,Expense,5370.95,UPI,Software transaction for Finance
TXN121612,2025-07-15,Sales,Software,CloudSuite,North,Expense,5990.81,Bank Transfer,Software transaction for Sales
TXN121613,2025-07-15,IT,Software,DataDesk,North,Expense,12376.41,Debit Card,Software transaction for IT
TXN121614,2025-07-15,HR,Benefits,BenefitHub,South,Expense,3211.04,Credit Card,Benefits transaction for HR
TXN121615,2025-07-15,Operations,Logistics,ShipNow,East,Expense,62649.46,Credit Card,Logistics transaction for Operations
TXN121616,2025-07-15,Marketing,Events,ExpoHub,West,Expense,10687.42,Bank Transfer,Events transaction for Marketing
TXN121617,2025-07-15,Finance,Software,DataDesk,West,Expense,6906.47,Credit Card,Software transaction for Finance
TXN121618,2025-07-15,Customer Support,Support Tools,HelpDeskPro,South,Expense,6812.72,Credit Card,Support Tools transaction for Customer Support
TXN121619,2025-07-15,Operations,Utilities,PowerGrid,East,Expense,11679.5,Credit Card,Utilities transaction for Operations
TXN121620,2025-07-15,Operations,Supplies,OfficeMart,South,Expense,4879.35,Bank Transfer,Supplies transaction for Operations
TXN121621,2025-07-15,Sales,Software,WorkFlowPro,East,Expense,18367.84,Direct Debit,Software transaction for Sales
TXN121622,2025-07-15,Customer Support,Product Sales,Customer_D,South,Revenue,11724.92,Bank Transfer,Product Sales transaction for Customer Support
TXN121623,2025-07-15,Sales,Product Sales,Customer_B,East,Revenue,26756.14,Direct Debit,Product Sales transaction for Sales
TXN121624,2025-07-15,Sales,Commissions,SalesPartners,South,Expense,5977.57,Debit Card,Commissions transaction for Sales
TXN121625,2025-07-15,Sales,Subscription,Customer_A,West,Revenue,22264.62,Credit Card,Subscription transaction for Sales
TXN121626,2025-07-15,Operations,Supplies,OfficeMart,West,Expense,24319.25,Bank Transfer,Supplies transaction for Operations
TXN121627,2025-07-15,Customer Support,Outsourcing,ServiceDesk,West,Expense,14785.05,Bank Transfer,Outsourcing transaction for Customer Support
TXN121628,2025-07-15,HR,Training,SkillWorks,North,Expense,5694.06,Credit Card,Training transaction for HR
TXN121629,2025-07-15,Sales,Travel,StaySmart,West,Expense,4889.44,Credit Card,Travel transaction for Sales
TXN121630,2025-07-15,Customer Support,Training,LearnPro,South,Expense,8086.23,Bank Transfer,Training transaction for Customer Support
TXN121631,2025-07-15,HR,Product Sales,Customer_B,West,Revenue,7838.74,Direct Debit,Product Sales transaction for HR
TXN121632,2025-07-15,Sales,Service Revenue,Customer_D,North,Revenue,34313.55,Bank Transfer,Service Revenue transaction for Sales
TXN121633,2025-07-15,IT,Product Sales,Customer_C,North,Revenue,9071.29,UPI,Product Sales transaction for IT
TXN121634,2025-07-15,Sales,Travel,TravelCo,North,Expense,4418.18,Bank Transfer,Travel transaction for Sales
TXN121635,2025-07-15,Customer Support,Support Tools,SupportCloud,East,Expense,6276.21,Bank Transfer,Support Tools transaction for Customer Support
TXN121636,2025-07-15,Marketing,Content,MediaCraft,West,Expense,7152.81,Credit Card,Content transaction for Marketing
TXN121637,2025-07-15,IT,Hardware,TechSource,West,Expense,3549.37,Credit Card,Hardware transaction for IT
TXN121638,2025-07-15,Customer Support,Transaction Fees,Customer_C,West,Revenue,13928.09,UPI,Transaction Fees transaction for Customer Support
TXN121639,2025-07-15,Finance,Service Revenue,Customer_C,West,Revenue,15942.03,UPI,Service Revenue transaction for Finance
TXN121640,2025-07-15,Sales,Subscription,Customer_D,South,Revenue,7496.72,UPI,Subscription transaction for Sales
TXN121641,2025-07-15,IT,Product Sales,Customer_E,North,Revenue,42053.11,Bank Transfer,Product Sales transaction for IT
TXN121642,2025-07-15,Marketing,Product Sales,Customer_E,West,Revenue,22371.72,Direct Debit,Product Sales transaction for Marketing
TXN121643,2025-07-15,IT,Service Revenue,Customer_C,South,Revenue,5666.47,Bank Transfer,Service Revenue transaction for IT
TXN121644,2025-07-15,Customer Support,Outsourcing,SupportWorks,South,Expense,12030.78,UPI,Outsourcing transaction for Customer Support
TXN121645,2025-07-15,Sales,Service Revenue,Customer_D,West,Revenue,11004.06,UPI,Service Revenue transaction for Sales
TXN121646,2025-07-15,Finance,Product Sales,Customer_C,North,Revenue,24384.4,Bank Transfer,Product Sales transaction for Finance
TXN121647,2025-07-15,Marketing,Software,SoftCore,East,Expense,4546.54,Credit Card,Software transaction for Marketing
TXN121648,2025-07-15,IT,Subscription,Customer_B,North,Revenue,18771.44,Credit Card,Subscription transaction for IT
TXN121649,2025-07-15,Sales,Subscription,Customer_E,East,Revenue,19600.06,Credit Card,Subscription transaction for Sales
TXN121650,2025-07-15,IT,Software,CloudSuite,East,Expense,18528.94,UPI,Software transaction for IT
TXN121651,2025-07-15,IT,Service Revenue,Customer_B,West,Revenue,22215.94,Credit Card,Service Revenue transaction for IT
TXN121652,2025-07-15,Sales,Transaction Fees,Customer_B,North,Revenue,22722.82,Credit Card,Transaction Fees transaction for Sales
TXN121653,2025-07-15,Operations,Logistics,ShipNow,South,Expense,8166.91,Direct Debit,Logistics transaction for Operations
TXN121654,2025-07-15,Customer Support,Subscription,Customer_B,East,Revenue,12308.53,Bank Transfer,Subscription transaction for Customer Support
TXN121655,2025-07-15,Operations,Maintenance,MaintainX,South,Expense,30821.56,Bank Transfer,Maintenance transaction for Operations
TXN121656,2025-07-15,Customer Support,Transaction Fees,Customer_C,South,Revenue,54534.9,UPI,Transaction Fees transaction for Customer Support
TXN121657,2025-07-16,Customer Support,Service Revenue,Customer_B,South,Revenue,49898.86,Bank Transfer,Service Revenue transaction for Customer Support
TXN121658,2025-07-16,Sales,Travel,FlyBiz,South,Expense,5270.42,UPI,Travel transaction for Sales
TXN121659,2025-07-16,Marketing,Software,WorkFlowPro,East,Expense,11727.96,Bank Transfer,Software transaction for Marketing
TXN121660,2025-07-16,Sales,Travel,FlyBiz,North,Expense,3460.42,Bank Transfer,Travel transaction for Sales
TXN121661,2025-07-16,Marketing,Product Sales,Customer_A,South,Revenue,19454.99,Bank Transfer,Product Sales transaction for Marketing
TXN121662,2025-07-16,IT,Hardware,DevicePro,West,Expense,11923.46,Bank Transfer,Hardware transaction for IT
TXN121663,2025-07-16,Marketing,Transaction Fees,Customer_A,West,Revenue,8296.01,Bank Transfer,Transaction Fees transaction for Marketing
TXN121664,2025-07-16,Marketing,Advertising,SearchPro,North,Expense,8925.95,Bank Transfer,Advertising transaction for Marketing
TXN121665,2025-07-16,Customer Support,Transaction Fees,Customer_B,North,Revenue,19527.37,Debit Card,Transaction Fees transaction for Customer Support
TXN121666,2025-07-16,Sales,Product Sales,Customer_A,East,Revenue,23046.94,Direct Debit,Product Sales transaction for Sales
TXN121667,2025-07-16,Sales,Client Entertainment,EventWorks,West,Expense,8831.05,Bank Transfer,Client Entertainment transaction for Sales
TXN121668,2025-07-16,Finance,Service Revenue,Customer_E,North,Revenue,10376.1,UPI,Service Revenue transaction for Finance
TXN121669,2025-07-16,Finance,Professional Services,ConsultPro,South,Expense,9565.1,Direct Debit,Professional Services transaction for Finance
TXN121670,2025-07-16,Operations,Logistics,ShipNow,East,Expense,9540.27,Debit Card,Logistics transaction for Operations
TXN121671,2025-07-16,Finance,Audit,AuditPartners,West,Expense,3543.05,Bank Transfer,Audit transaction for Finance
TXN121672,2025-07-16,HR,Recruitment,TalentBridge,West,Expense,22013.18,Direct Debit,Recruitment transaction for HR
TXN121673,2025-07-16,IT,Subscription,Customer_A,West,Revenue,16979.11,Bank Transfer,Subscription transaction for IT
TXN121674,2025-07-16,Finance,Subscription,Customer_D,East,Revenue,13140.02,Credit Card,Subscription transaction for Finance
TXN121675,2025-07-16,IT,Cloud Services,ComputeHub,South,Expense,8927.7,Credit Card,Cloud Services transaction for IT
TXN121676,2025-07-16,Sales,Software,CloudSuite,East,Expense,9691.22,Bank Transfer,Software transaction for Sales
TXN121677,2025-07-16,Finance,Professional Services,ConsultPro,North,Expense,3774.59,UPI,Professional Services transaction for Finance
TXN121678,2025-07-16,Customer Support,Product Sales,Customer_E,North,Revenue,15366.02,Debit Card,Product Sales transaction for Customer Support
TXN121679,2025-07-16,Marketing,Advertising,SearchPro,West,Expense,16227.23,Credit Card,Advertising transaction for Marketing
TXN121680,2025-07-16,Operations,Logistics,ShipNow,West,Expense,8153.14,Bank Transfer,Logistics transaction for Operations
TXN121681,2025-07-16,Sales,Client Entertainment,EventWorks,South,Expense,9680.3,UPI,Client Entertainment transaction for Sales
TXN121682,2025-07-16,Operations,Supplies,OfficeMart,North,Expense,10628.16,Credit Card,Supplies transaction for Operations
TXN121683,2025-07-16,Operations,Transaction Fees,Customer_B,East,Revenue,11953.48,Credit Card,Transaction Fees transaction for Operations
TXN121684,2025-07-16,Customer Support,Training,SkillWorks,West,Expense,6066.54,Debit Card,Training transaction for Customer Support
TXN121685,2025-07-16,Sales,Software,WorkFlowPro,West,Expense,7070.8,Direct Debit,Software transaction for Sales
TXN121686,2025-07-16,Marketing,Events,EventWorks,South,Expense,8801.04,Credit Card,Events transaction for Marketing
TXN121687,2025-07-16,Operations,Utilities,WaterWorks,South,Expense,10394.27,UPI,Utilities transaction for Operations
