period,department,category,transaction_count,total_amount,budget,variance,budget_utilization_pct,variance_pct,budget_available,avg_transaction_value,spending_deviation_pct,transaction_count_deviation_pct,period_total_spending,period_spending_change_pct,rolling_3m_avg_spending,rolling_spending_deviation_pct,high_budget_utilization,high_spending_deviation,high_transaction_deviation,large_period_change,large_rolling_deviation,anomaly_score,is_anomaly,anomaly_signals
2025-12,IT,Cloud Services,73,1200712.42,1137326.57,63385.84999999986,105.57323214562726,5.573232145627254,1,16448.115342465753,-6.412447045409947,1.702786377708987,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,IT,Cybersecurity,71,1042652.61,1013439.11,29213.5,102.8826102833154,2.882610283315393,1,14685.248028169011,-0.938460282895292,-2.442748091603045,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,IT,Hardware,72,1225830.32,1225068.5,761.8200000000652,100.06218591042054,0.0621859104205246,1,17025.42111111111,-4.331894340575337,-2.4830699774266303,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,IT,Product Sales,51,1019644.47,,,,,0,19993.02882352941,-0.8975452340496382,12.499999999999996,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,IT,Service Revenue,48,1138071.39,,,,,0,23709.820625,9.091927991031168,4.981773997569868,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,IT,Software,62,841611.96,797131.8,44480.15999999992,105.58002578745447,5.58002578745446,1,13574.386451612903,-10.496020527636922,-9.854604200323092,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,IT,Subscription,50,996816.02,,,,,0,19936.3204,1.4015626874432938,11.801242236024846,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,IT,Transaction Fees,36,683862.32,,,,,0,18996.175555555557,-27.391881497210356,-16.494845360824748,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,True,False,False,False,1,0,high spending deviation
2025-12,Marketing,Advertising,102,1432110.97,1413324.91,18786.060000000056,101.32921028045844,1.3292102804584445,1,14040.30362745098,-4.0371637677876056,16.94267515923566,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Marketing,Content,80,796326.28,759502.85,36823.43000000005,104.84835968686625,4.848359686866225,1,9954.0785,-7.1343226904184505,-9.717868338557995,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Marketing,Events,99,1297440.02,1221462.09,75977.92999999993,106.22024462502966,6.220244625029658,1,13105.454747474749,6.213938112592906,13.21473951715375,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Marketing,Product Sales,65,1300836.1,,,,,0,20012.86307692308,12.842027342934218,19.877049180327877,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Marketing,Service Revenue,67,1286478.33,,,,,0,19201.169104477613,8.5434974060782,23.31288343558282,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,True,False,False,1,0,high transaction deviation
2025-12,Marketing,Software,102,1002691.63,989650.95,13040.680000000051,101.31770499487725,1.3177049948772397,1,9830.310098039216,-2.114338766379624,11.340206185567006,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Marketing,Subscription,58,1233745.22,,,,,0,21271.469310344823,1.3674700656456122,4.087736789631108,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Marketing,Transaction Fees,48,1141262.82,,,,,0,23776.30875,-0.6087999561478878,-3.3557046979865723,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Operations,Logistics,91,1819294.47,1857661.16,-38366.68999999994,97.93467771054652,-2.065322289453473,1,19992.246923076924,-14.756963990904644,-9.752066115702474,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Operations,Maintenance,98,1188626.71,1185370.84,3255.869999999879,100.27467100506706,0.2746710050670622,1,12128.843979591837,-13.131713797850782,-1.287073307218796,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Operations,Product Sales,59,1278562.6,,,,,0,21670.552542372883,-4.322807836183765,-1.301115241635689,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Operations,Service Revenue,53,1117784.15,,,,,0,21090.266981132077,-10.549733180333536,-6.65362035225049,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Operations,Subscription,67,1443604.22,,,,,0,21546.331641791043,3.70991551671727,9.63636363636363,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Operations,Supplies,102,1166486.73,1137811.89,28674.840000000084,102.52017405091452,2.5201740509145223,1,11436.144411764706,3.292081380457658,3.96375990939977,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Operations,Transaction Fees,76,1754376.9,,,,,0,23083.906578947368,22.41513504725384,23.24324324324325,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-12,Operations,Utilities,97,1335053.78,1301484.93,33568.85000000009,102.57927304621192,2.579273046211921,1,13763.441030927836,-7.812086528160984,-0.1715265866209311,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Sales,Client Entertainment,90,690149.61,677346.47,12803.140000000014,101.8901907025514,1.890190702551386,1,7668.329,-8.234403665499984,8.000000000000005,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Sales,Commissions,97,1397003.34,1408985.26,-11981.919999999924,99.149606433782,-0.8503935662179977,1,14402.096288659795,20.66983593800772,16.16766467065868,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,True,False,False,False,1,0,high spending deviation
2025-12,Sales,Product Sales,38,811061.56,,,,,0,21343.725263157896,-30.946768229257327,-26.3724434876211,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-12,Sales,Service Revenue,49,874571.58,,,,,0,17848.399591836733,-15.750893698486962,1.730103806228379,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Sales,Software,77,642541.21,580262.67,62278.53999999992,110.7328186388416,10.732818638841598,1,8344.691038961038,-23.11027820429336,-8.935611038107755,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-12,Sales,Subscription,55,1099036.47,,,,,0,19982.481272727277,0.585580389673263,10.122358175750838,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Sales,Transaction Fees,65,1330326.87,,,,,0,20466.567230769237,12.104281217992169,26.48648648648649,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,True,False,False,1,0,high transaction deviation
2025-12,Sales,Travel,88,949281.21,974117.63,-24836.42000000004,97.45036746742792,-2.549632532572072,1,10787.286477272726,4.832186167095119,7.171853856562918,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2026-01,Customer Support,Outsourcing,104,1147719.45,1142805.33,4914.119999999879,100.43000499481394,0.4300049948139355,1,11035.763942307693,27.69541155220115,32.57790368271955,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2026-01,Customer Support,Product Sales,50,1156798.79,,,,,0,23135.9758,-0.0490291360409023,-0.6622516556291438,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,Customer Support,Service Revenue,45,946242.09,,,,,0,21027.602,-13.374556661121334,-4.368358913813462,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,Customer Support,Software,63,619812.38,594336.25,25476.130000000005,104.28648429235136,4.286484292351343,1,9838.291746031746,-12.541529499066485,-15.937731653076352,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,Customer Support,Subscription,44,903315.19,,,,,0,20529.890681818182,-16.423252579263504,-6.933019976498239,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,Customer Support,Support Tools,72,610231.84,551629.36,58602.47999999998,110.62352446214972,10.623524462149728,1,8475.442222222222,-19.141071221815903,-10.187110187110193,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,Customer Support,Training,80,603224.83,602504.05,720.7799999999115,100.11963073111292,0.119630731112913,1,7540.310374999999,10.403161114555212,4.879825200291341,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,Customer Support,Transaction Fees,48,1010722.03,,,,,0,21056.708958333333,-5.460983095943528,0.2320185614849254,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,Finance,Audit,50,360809.51,357267.31,3542.200000000012,100.99147050425633,0.991470504256326,1,7216.1902,0.3075216209802001,-2.8077753779697594,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,Finance,Bank Charges,52,210644.31,190865.89,19778.419999999984,110.36246969010544,10.362469690105437,1,4050.852115384616,-9.821581042271395,1.408450704225351,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,Finance,Product Sales,32,626423.76,,,,,0,19575.7425,-9.08722251454552,3.0411449016100125,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,Finance,Professional Services,43,371688.83,389046.47,-17357.639999999956,95.53841472973654,-4.461585270263462,1,8643.926279069768,2.6257181621318275,-7.194244604316552,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,Finance,Service Revenue,32,809485.95,,,,,0,25296.4359375,10.69277675456741,1.5873015873015872,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,Finance,Software,41,262903.08,252334.35,10568.73000000001,104.18838338894408,4.188383388944077,1,6412.27024390244,-21.28782546852118,-19.95661605206073,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2026-01,Finance,Subscription,33,645424.17,,,,,0,19558.30818181818,-4.103990865018105,7.414104882459316,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,Finance,Transaction Fees,45,1116566.04,,,,,0,24812.578666666668,58.80813466415871,46.20938628158844,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-01,HR,Benefits,43,231103.9,210482.27,20621.630000000005,109.7973240216385,9.7973240216385,1,5374.509302325581,-10.679681369537589,-5.494505494505495,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,HR,Product Sales,25,541600.16,,,,,0,21664.0064,-20.81837499124356,-17.431192660550458,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,True,False,False,False,1,0,high spending deviation
2026-01,HR,Recruitment,41,209340.15,195800.58,13539.570000000009,106.91497951640387,6.914979516403888,1,5105.857317073171,-13.193197390796888,-9.225092250922504,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,HR,Service Revenue,35,868469.37,,,,,0,24813.41057142857,26.97970960655114,14.963503649635044,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,True,False,False,False,1,0,high spending deviation
2026-01,HR,Software,50,255970.01,258079.76,-2109.75,99.18252016353394,-0.8174798364660599,1,5119.4002,-3.429356012062692,6.508875739644974,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,HR,Subscription,28,496325.39,,,,,0,17725.906785714287,-23.3732321992938,-1.5624999999999944,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,True,False,False,False,1,0,high spending deviation
2026-01,HR,Training,53,212593.77,218060.81,-5467.039999999979,97.49288283392144,-2.507117166078572,1,4011.20320754717,0.1442883651723548,11.709601873536304,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,HR,Transaction Fees,37,888440.69,,,,,0,24011.91054054054,42.91311050988135,31.360946745562124,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-01,IT,Cloud Services,68,1201198.91,1140623.95,60574.95999999996,105.3106863133989,5.310686313398905,1,17664.689852941174,-6.374528383223645,-5.263157894736834,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,IT,Cybersecurity,79,1033554.67,941982.14,91572.53000000004,109.72125968333116,9.721259683331157,1,13082.970506329117,-1.8028478420976135,8.549618320610698,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,True,False,False,False,False,1,0,high budget utilization
2026-01,IT,Hardware,75,1450513.04,1502137.6,-51624.560000000056,96.5632602499265,-3.436739750073499,1,19340.173866666668,13.20313464843427,1.5801354401805936,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,False,False,False,False,0,0,
2026-01,IT,Product Sales,50,1261034.44,,,,,0,25220.6888,22.563905582114856,10.294117647058815,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,True,False,False,False,1,0,high spending deviation
2026-01,IT,Service Revenue,66,1463708.97,,,,,0,22177.408636363634,40.30651763863988,44.34993924665857,54181591.3,5.985945629055234,50486196.51333333,7.319614155704363,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
